,cluster_id,time,seqlength,coh_cluster
362,0,0.15401,187,0
363,0,0.15401,209,0
364,0,0.15401,208,0
365,0,0.15401,146,0
366,0,0.15401,304,0
367,0,0.15401,193,0
368,0,0.15401,119,0
369,0,0.15401,170,0
370,0,0.15401,198,0
371,0,0.15401,177,0
372,0,0.15401,241,0
373,0,0.15401,198,0
374,0,0.15401,137,0
375,0,0.15401,278,0
376,0,0.15401,160,0
377,0,0.15401,191,0
378,0,0.15401,300,0
379,0,0.15401,226,0
380,0,0.15401,219,0
381,0,0.15401,217,0
382,0,0.15401,182,0
383,0,0.15401,268,0
384,0,0.15401,194,0
385,0,0.15401,189,0
386,0,0.15401,248,0
387,0,0.15401,227,0
388,0,0.15401,196,0
389,0,0.15401,181,0
390,0,0.15401,220,0
391,0,0.15401,137,0
392,0,0.15401,297,0
393,0,0.15401,153,0
394,0,0.15401,204,0
395,0,0.15401,149,0
396,0,0.15401,262,0
397,0,0.15401,153,0
398,0,0.15401,209,0
399,0,0.15401,194,0
400,1,0.15401,284,0
401,1,0.15401,288,0
402,1,0.15401,200,0
403,1,0.15401,301,0
404,1,0.15401,369,0
405,1,0.15401,569,0
406,1,0.15401,289,0
407,1,0.15401,280,0
408,1,0.15401,327,0
409,1,0.15401,222,0
410,1,0.15401,684,0
411,1,0.15401,284,0
412,1,0.15401,274,0
413,1,0.15401,172,0
414,1,0.15401,256,0
415,1,0.15401,442,0
416,1,0.15401,469,0
417,1,0.15401,287,0
418,1,0.15401,190,0
419,1,0.15401,243,0
420,1,0.15401,257,0
421,1,0.15401,316,0
422,1,0.15401,268,0
423,1,0.15401,340,0
424,1,0.15401,234,0
425,1,0.15401,199,0
426,1,0.15401,204,0
427,1,0.15401,315,0
428,1,0.15401,295,0
429,1,0.15401,149,0
430,1,0.15401,212,0
431,1,0.15401,251,0
432,1,0.15401,316,0
433,1,0.15401,336,0
434,1,0.15401,404,0
435,1,0.15401,230,0
436,1,0.15401,239,0
437,1,0.15401,435,0
438,1,0.15401,214,0
439,1,0.15401,152,0
440,1,0.15401,272,0
441,1,0.15401,310,0
442,1,0.15401,253,0
443,1,0.15401,303,0
444,1,0.15401,347,0
445,1,0.15401,274,0
446,1,0.15401,434,0
447,1,0.15401,567,0
448,1,0.15401,294,0
449,1,0.15401,548,0
450,1,0.15401,258,0
451,1,0.15401,464,0
452,1,0.15401,326,0
453,1,0.15401,190,0
454,1,0.15401,454,0
455,1,0.15401,279,0
456,1,0.15401,150,0
457,1,0.15401,360,0
458,1,0.15401,385,0
459,1,0.15401,193,0
460,1,0.15401,285,0
461,1,0.15401,269,0
462,1,0.15401,361,0
463,1,0.15401,212,0
464,1,0.15401,331,0
465,1,0.15401,383,0
466,1,0.15401,343,0
467,1,0.15401,298,0
468,1,0.15401,341,0
469,1,0.15401,524,0
470,1,0.15401,327,0
471,1,0.15401,246,0
472,1,0.15401,209,0
473,1,0.15401,399,0
474,1,0.15401,310,0
475,1,0.15401,244,0
476,1,0.15401,364,0
477,1,0.15401,266,0
478,1,0.15401,271,0
479,1,0.15401,307,0
480,1,0.15401,277,0
481,1,0.15401,420,0
482,1,0.15401,363,0
483,1,0.15401,364,0
484,1,0.15401,320,0
485,1,0.15401,292,0
486,1,0.15401,121,0
487,1,0.15401,310,0
488,1,0.15401,146,0
489,1,0.15401,191,0
490,1,0.15401,256,0
491,1,0.15401,265,0
492,1,0.15401,199,0
493,1,0.15401,242,0
494,1,0.15401,315,0
495,1,0.15401,443,0
496,1,0.15401,341,0
497,1,0.15401,708,0
498,1,0.15401,206,0
499,1,0.15401,271,0
500,1,0.15401,213,0
501,1,0.15401,529,0
502,1,0.15401,217,0
503,1,0.15401,459,0
504,1,0.15401,188,0
505,1,0.15401,314,0
506,1,0.15401,191,0
507,1,0.15401,244,0
508,1,0.15401,172,0
509,1,0.15401,295,0
510,1,0.15401,228,0
511,1,0.15401,361,0
512,1,0.15401,248,0
513,1,0.15401,251,0
514,1,0.15401,278,0
515,1,0.15401,325,0
516,1,0.15401,246,0
517,1,0.15401,434,0
518,1,0.15401,289,0
519,1,0.15401,406,0
520,1,0.15401,402,0
521,1,0.15401,302,0
522,1,0.15401,259,0
523,1,0.15401,346,0
524,1,0.15401,551,0
525,1,0.15401,488,0
526,1,0.15401,265,0
527,1,0.15401,434,0
528,1,0.15401,431,0
529,1,0.15401,368,0
530,1,0.15401,297,0
531,1,0.15401,235,0
532,1,0.15401,307,0
533,1,0.15401,247,0
534,1,0.15401,381,0
535,1,0.15401,231,0
536,1,0.15401,227,0
537,1,0.15401,336,0
538,1,0.15401,227,0
539,1,0.15401,212,0
540,1,0.15401,177,0
541,1,0.15401,449,0
542,1,0.15401,257,0
543,1,0.15401,245,0
544,1,0.15401,297,0
545,1,0.15401,472,0
546,1,0.15401,280,0
547,1,0.15401,380,0
548,1,0.15401,456,0
549,1,0.15401,235,0
550,1,0.15401,285,0
551,1,0.15401,236,0
552,1,0.15401,204,0
553,1,0.15401,291,0
554,1,0.15401,213,0
555,1,0.15401,546,0
556,1,0.15401,195,0
557,1,0.15401,325,0
558,1,0.15401,346,0
559,1,0.15401,502,0
560,1,0.15401,193,0
561,1,0.15401,415,0
562,1,0.15401,185,0
563,1,0.15401,269,0
564,1,0.15401,435,0
565,1,0.15401,389,0
566,1,0.15401,233,0
567,1,0.15401,186,0
568,1,0.15401,142,0
569,1,0.15401,385,0
570,1,0.15401,280,0
571,1,0.15401,317,0
572,1,0.15401,231,0
573,1,0.15401,398,0
574,1,0.15401,446,0
575,1,0.15401,189,0
576,1,0.15401,289,0
577,1,0.15401,362,0
578,1,0.15401,377,0
579,1,0.15401,379,0
580,1,0.15401,375,0
581,1,0.15401,209,0
582,1,0.15401,185,0
583,1,0.15401,385,0
584,1,0.15401,491,0
585,1,0.15401,222,0
586,1,0.15401,298,0
587,1,0.15401,299,0
588,1,0.15401,221,0
589,1,0.15401,158,0
590,1,0.15401,224,0
591,1,0.15401,271,0
592,1,0.15401,104,0
593,1,0.15401,253,0
594,1,0.15401,392,0
595,1,0.15401,246,0
596,1,0.15401,315,0
597,1,0.15401,383,0
598,1,0.15401,217,0
599,1,0.15401,401,0
600,1,0.15401,390,0
601,1,0.15401,368,0
602,1,0.15401,360,0
603,1,0.15401,358,0
604,1,0.15401,313,0
605,1,0.15401,466,0
606,1,0.15401,166,0
607,1,0.15401,480,0
608,1,0.15401,453,0
609,1,0.15401,359,0
610,1,0.15401,332,0
611,1,0.15401,228,0
612,1,0.15401,305,0
613,1,0.15401,330,0
614,1,0.15401,229,0
615,1,0.15401,300,0
616,1,0.15401,276,0
617,1,0.15401,288,0
618,1,0.15401,461,0
619,1,0.15401,422,0
620,1,0.15401,174,0
621,1,0.15401,773,0
622,1,0.15401,794,0
623,1,0.15401,225,0
624,1,0.15401,473,0
625,1,0.15401,357,0
626,1,0.15401,361,0
627,1,0.15401,236,0
628,1,0.15401,259,0
629,1,0.15401,421,0
630,1,0.15401,406,0
631,1,0.15401,352,0
632,1,0.15401,200,0
633,1,0.15401,358,0
634,1,0.15401,285,0
635,1,0.15401,543,0
636,1,0.15401,239,0
637,1,0.15401,325,0
638,1,0.15401,308,0
639,1,0.15401,278,0
640,1,0.15401,241,0
641,1,0.15401,363,0
642,1,0.15401,561,0
643,1,0.15401,316,0
644,1,0.15401,150,0
645,1,0.15401,224,0
646,1,0.15401,327,0
647,1,0.15401,248,0
648,1,0.15401,261,0
649,1,0.15401,311,0
650,1,0.15401,291,0
651,1,0.15401,342,0
652,1,0.15401,382,0
653,1,0.15401,312,0
654,1,0.15401,272,0
655,1,0.15401,415,0
656,1,0.15401,202,0
657,1,0.15401,317,0
658,1,0.15401,186,0
659,1,0.15401,375,0
660,1,0.15401,380,0
661,1,0.15401,223,0
662,1,0.15401,173,0
663,1,0.15401,184,0
664,1,0.15401,220,0
665,1,0.15401,320,0
666,1,0.15401,571,0
667,1,0.15401,337,0
668,1,0.15401,224,0
669,1,0.15401,248,0
670,1,0.15401,293,0
671,1,0.15401,342,0
672,1,0.15401,269,0
673,1,0.15401,247,0
674,1,0.15401,545,0
675,1,0.15401,414,0
676,1,0.15401,261,0
677,1,0.15401,527,0
678,1,0.15401,353,0
679,1,0.15401,388,0
680,1,0.15401,298,0
681,1,0.15401,291,0
682,1,0.15401,269,0
683,1,0.15401,321,0
684,1,0.15401,474,0
685,1,0.15401,170,0
686,1,0.15401,614,0
687,1,0.15401,297,0
688,1,0.15401,264,0
689,1,0.15401,364,0
690,1,0.15401,323,0
691,1,0.15401,180,0
692,1,0.15401,409,0
693,1,0.15401,226,0
694,1,0.15401,243,0
695,1,0.15401,310,0
696,1,0.15401,272,0
697,1,0.15401,393,0
698,1,0.15401,492,0
699,1,0.15401,217,0
700,1,0.15401,237,0
701,1,0.15401,205,0
702,1,0.15401,397,0
703,1,0.15401,297,0
704,1,0.15401,236,0
705,1,0.15401,217,0
706,1,0.15401,404,0
707,1,0.15401,190,0
708,1,0.15401,196,0
709,1,0.15401,244,0
710,1,0.15401,389,0
711,1,0.15401,500,0
712,1,0.15401,255,0
713,1,0.15401,472,0
714,1,0.15401,212,0
715,1,0.15401,254,0
716,1,0.15401,169,0
717,1,0.15401,344,0
718,1,0.15401,173,0
719,1,0.15401,282,0
720,1,0.15401,692,0
721,1,0.15401,262,0
722,1,0.15401,465,0
723,1,0.15401,162,0
724,1,0.15401,345,0
725,1,0.15401,307,0
726,1,0.15401,255,0
727,1,0.15401,350,0
728,1,0.15401,416,0
729,1,0.15401,424,0
730,1,0.15401,119,0
731,1,0.15401,275,0
732,1,0.15401,335,0
733,1,0.15401,308,0
734,1,0.15401,296,0
735,1,0.15401,381,0
736,1,0.15401,224,0
737,1,0.15401,281,0
738,1,0.15401,331,0
739,1,0.15401,265,0
740,1,0.15401,451,0
741,1,0.15401,417,0
742,1,0.15401,169,0
743,1,0.15401,334,0
744,1,0.15401,461,0
745,1,0.15401,341,0
746,1,0.15401,206,0
747,1,0.15401,213,0
748,1,0.15401,249,0
749,1,0.15401,286,0
750,1,0.15401,174,0
751,1,0.15401,216,0
752,1,0.15401,576,0
753,1,0.15401,344,0
754,1,0.15401,95,0
755,1,0.15401,317,0
756,1,0.15401,333,0
757,1,0.15401,207,0
758,1,0.15401,416,0
759,1,0.15401,210,0
760,1,0.15401,276,0
761,1,0.15401,191,0
762,1,0.15401,391,0
763,1,0.15401,270,0
764,1,0.15401,354,0
765,1,0.15401,206,0
766,1,0.15401,301,0
767,1,0.15401,300,0
768,1,0.15401,502,0
769,1,0.15401,200,0
770,1,0.15401,282,0
771,1,0.15401,291,0
772,1,0.15401,275,0
773,1,0.15401,154,0
774,1,0.15401,218,0
775,1,0.15401,285,0
776,1,0.15401,231,0
777,1,0.15401,370,0
778,1,0.15401,367,0
779,1,0.15401,521,0
780,1,0.15401,387,0
781,1,0.15401,311,0
782,1,0.15401,204,0
783,1,0.15401,241,0
784,1,0.15401,322,0
785,1,0.15401,345,0
786,1,0.15401,326,0
787,1,0.15401,158,0
788,1,0.15401,304,0
789,1,0.15401,234,0
790,1,0.15401,227,0
791,1,0.15401,166,0
792,1,0.15401,212,0
793,1,0.15401,526,0
794,1,0.15401,539,0
795,1,0.15401,235,0
796,1,0.15401,303,0
797,1,0.15401,155,0
798,1,0.15401,289,0
799,1,0.15401,410,0
800,2,0.15401,87,0
801,2,0.15401,123,0
802,2,0.15401,101,0
803,2,0.15401,146,0
804,2,0.15401,108,0
805,2,0.15401,180,0
806,2,0.15401,114,0
807,2,0.15401,86,0
808,2,0.15401,118,0
809,2,0.15401,102,0
810,2,0.15401,131,0
811,2,0.15401,110,0
812,2,0.15401,93,0
813,2,0.15401,140,0
814,2,0.15401,134,0
815,2,0.15401,89,0
816,2,0.15401,97,0
817,2,0.15401,118,0
818,2,0.15401,76,0
819,2,0.15401,74,0
820,2,0.15401,105,0
821,2,0.15401,112,0
822,2,0.15401,181,0
823,2,0.15401,67,0
824,2,0.15401,141,0
825,2,0.15401,137,0
826,2,0.15401,135,0
827,2,0.15401,156,0
828,2,0.15401,117,0
829,2,0.15401,122,0
830,2,0.15401,160,0
831,2,0.15401,142,0
832,2,0.15401,124,0
833,2,0.15401,169,0
834,2,0.15401,134,0
835,2,0.15401,101,0
836,2,0.15401,91,0
837,2,0.15401,86,0
838,2,0.15401,139,0
839,2,0.15401,124,0
840,2,0.15401,108,0
841,2,0.15401,157,0
842,2,0.15401,180,0
843,2,0.15401,91,0
844,2,0.15401,134,0
845,2,0.15401,77,0
846,2,0.15401,105,0
847,2,0.15401,103,0
848,2,0.15401,117,0
849,2,0.15401,110,0
850,2,0.15401,94,0
851,2,0.15401,91,0
852,2,0.15401,89,0
853,2,0.15401,93,0
854,2,0.15401,103,0
855,2,0.15401,142,0
856,2,0.15401,122,0
857,2,0.15401,118,0
858,2,0.15401,166,0
859,2,0.15401,114,0
860,2,0.15401,157,0
861,2,0.15401,113,0
862,2,0.15401,85,0
863,2,0.15401,94,0
864,2,0.15401,121,0
865,2,0.15401,116,0
866,2,0.15401,103,0
867,2,0.15401,88,0
868,2,0.15401,115,0
869,2,0.15401,84,0
870,2,0.15401,106,0
871,2,0.15401,95,0
872,2,0.15401,117,0
873,2,0.15401,124,0
874,2,0.15401,113,0
875,2,0.15401,80,0
876,2,0.15401,162,0
877,2,0.15401,68,0
878,2,0.15401,161,0
879,2,0.15401,115,0
880,2,0.15401,90,0
881,2,0.15401,133,0
882,2,0.15401,107,0
883,2,0.15401,126,0
884,2,0.15401,116,0
885,2,0.15401,138,0
886,2,0.15401,74,0
887,2,0.15401,115,0
888,2,0.15401,119,0
889,2,0.15401,77,0
890,2,0.15401,124,0
891,2,0.15401,97,0
892,2,0.15401,94,0
893,2,0.15401,123,0
894,2,0.15401,117,0
895,2,0.15401,131,0
896,2,0.15401,97,0
897,2,0.15401,124,0
898,2,0.15401,114,0
899,2,0.15401,102,0
900,2,0.15401,170,0
901,2,0.15401,120,0
902,2,0.15401,91,0
903,2,0.15401,95,0
904,2,0.15401,111,0
905,2,0.15401,108,0
906,2,0.15401,98,0
907,2,0.15401,86,0
908,2,0.15401,104,0
909,2,0.15401,73,0
910,2,0.15401,122,0
911,2,0.15401,102,0
912,2,0.15401,128,0
913,2,0.15401,109,0
914,2,0.15401,107,0
915,2,0.15401,100,0
916,2,0.15401,99,0
917,2,0.15401,106,0
918,2,0.15401,147,0
919,2,0.15401,111,0
920,2,0.15401,112,0
921,2,0.15401,104,0
922,2,0.15401,108,0
923,2,0.15401,99,0
924,2,0.15401,140,0
925,2,0.15401,109,0
926,2,0.15401,128,0
927,2,0.15401,123,0
928,2,0.15401,104,0
929,2,0.15401,136,0
930,2,0.15401,88,0
931,2,0.15401,104,0
932,2,0.15401,144,0
933,2,0.15401,139,0
934,2,0.15401,96,0
935,2,0.15401,126,0
936,2,0.15401,147,0
937,2,0.15401,114,0
938,2,0.15401,121,0
939,2,0.15401,114,0
940,2,0.15401,73,0
941,2,0.15401,123,0
942,2,0.15401,81,0
943,2,0.15401,97,0
944,2,0.15401,88,0
945,2,0.15401,100,0
946,2,0.15401,113,0
947,2,0.15401,107,0
948,2,0.15401,112,0
949,2,0.15401,97,0
950,2,0.15401,139,0
951,2,0.15401,97,0
952,2,0.15401,138,0
953,2,0.15401,164,0
954,2,0.15401,132,0
955,2,0.15401,71,0
956,2,0.15401,130,0
957,2,0.15401,148,0
958,2,0.15401,75,0
959,2,0.15401,154,0
960,2,0.15401,81,0
961,2,0.15401,123,0
962,2,0.15401,102,0
963,2,0.15401,114,0
964,2,0.15401,96,0
965,2,0.15401,102,0
966,2,0.15401,125,0
967,2,0.15401,95,0
968,2,0.15401,91,0
969,2,0.15401,152,0
970,2,0.15401,92,0
971,2,0.15401,104,0
972,2,0.15401,107,0
973,2,0.15401,166,0
974,2,0.15401,160,0
975,2,0.15401,104,0
976,2,0.15401,149,0
977,2,0.15401,97,0
978,2,0.15401,133,0
979,2,0.15401,131,0
980,2,0.15401,93,0
981,2,0.15401,82,0
982,2,0.15401,107,0
983,2,0.15401,115,0
984,2,0.15401,80,0
985,2,0.15401,82,0
986,2,0.15401,93,0
987,2,0.15401,102,0
988,2,0.15401,176,0
989,2,0.15401,140,0
990,2,0.15401,89,0
991,2,0.15401,120,0
992,2,0.15401,102,0
993,2,0.15401,109,0
994,2,0.15401,141,0
995,2,0.15401,98,0
996,2,0.15401,121,0
997,2,0.15401,116,0
998,2,0.15401,92,0
999,2,0.15401,123,0
1000,2,0.15401,134,0
1001,2,0.15401,115,0
1002,2,0.15401,133,0
1003,2,0.15401,166,0
1004,2,0.15401,102,0
1005,2,0.15401,131,0
1006,2,0.15401,142,0
1007,2,0.15401,78,0
1008,2,0.15401,187,0
1009,2,0.15401,98,0
1010,2,0.15401,134,0
1011,2,0.15401,106,0
1012,2,0.15401,155,0
1013,2,0.15401,141,0
1014,2,0.15401,122,0
1015,2,0.15401,135,0
1016,2,0.15401,168,0
1017,2,0.15401,129,0
1018,2,0.15401,116,0
1019,2,0.15401,87,0
1020,2,0.15401,124,0
1021,2,0.15401,88,0
1022,2,0.15401,81,0
1023,2,0.15401,163,0
1024,2,0.15401,126,0
1025,2,0.15401,81,0
1026,2,0.15401,139,0
1027,2,0.15401,118,0
1028,2,0.15401,95,0
1029,2,0.15401,89,0
1030,2,0.15401,100,0
1031,2,0.15401,100,0
1032,2,0.15401,131,0
1033,2,0.15401,129,0
1034,2,0.15401,110,0
1035,2,0.15401,171,0
1036,2,0.15401,135,0
1037,2,0.15401,126,0
1038,2,0.15401,108,0
1039,2,0.15401,119,0
1040,2,0.15401,131,0
1041,2,0.15401,149,0
1042,2,0.15401,135,0
1043,2,0.15401,129,0
1044,2,0.15401,184,0
1045,2,0.15401,99,0
1046,2,0.15401,127,0
1047,2,0.15401,132,0
1048,2,0.15401,88,0
1049,2,0.15401,168,0
1050,2,0.15401,118,0
1051,2,0.15401,124,0
1052,2,0.15401,126,0
1053,2,0.15401,74,0
1054,2,0.15401,82,0
1055,2,0.15401,160,0
1056,2,0.15401,144,0
1057,2,0.15401,147,0
1058,2,0.15401,83,0
1059,2,0.15401,98,0
1060,2,0.15401,114,0
1061,2,0.15401,97,0
1062,2,0.15401,133,0
1063,2,0.15401,54,0
1064,2,0.15401,144,0
1065,2,0.15401,81,0
1066,2,0.15401,132,0
1067,2,0.15401,135,0
