,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,ap_clusters,ap_time,gmm_clusters,gmm_time,dbscan_clusters,dbscan_time
0,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
1,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
2,0,14.645979999999998,50,3,0,315.03269,18,315.04962,0,328.21302,-1,316.41028
3,0,14.645979999999998,50,3,0,315.03269,3,315.04962,0,328.21302,-1,316.41028
4,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
5,0,14.645979999999998,50,3,0,315.03269,7,315.04962,0,328.21302,-1,316.41028
6,0,14.645979999999998,50,3,0,315.03269,0,315.04962,0,328.21302,-1,316.41028
7,0,14.645979999999998,50,3,0,315.03269,23,315.04962,0,328.21302,-1,316.41028
8,0,14.645979999999998,50,3,0,315.03269,16,315.04962,0,328.21302,-1,316.41028
9,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
10,0,14.645979999999998,50,3,0,315.03269,3,315.04962,0,328.21302,-1,316.41028
11,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
12,0,14.645979999999998,50,3,0,315.03269,18,315.04962,0,328.21302,-1,316.41028
13,0,14.645979999999998,50,3,0,315.03269,0,315.04962,0,328.21302,-1,316.41028
14,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
15,0,14.645979999999998,50,3,0,315.03269,0,315.04962,0,328.21302,-1,316.41028
16,0,14.645979999999998,50,3,0,315.03269,23,315.04962,0,328.21302,-1,316.41028
17,0,14.645979999999998,50,3,0,315.03269,11,315.04962,0,328.21302,-1,316.41028
18,0,14.645979999999998,50,3,0,315.03269,5,315.04962,0,328.21302,-1,316.41028
19,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
20,0,14.645979999999998,50,3,0,315.03269,3,315.04962,0,328.21302,-1,316.41028
21,0,14.645979999999998,50,3,0,315.03269,0,315.04962,0,328.21302,-1,316.41028
22,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
23,0,14.645979999999998,50,3,0,315.03269,6,315.04962,0,328.21302,-1,316.41028
24,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
25,0,14.645979999999998,50,3,0,315.03269,18,315.04962,0,328.21302,-1,316.41028
26,0,14.645979999999998,50,3,0,315.03269,8,315.04962,0,328.21302,-1,316.41028
27,0,14.645979999999998,50,3,0,315.03269,19,315.04962,0,328.21302,-1,316.41028
28,0,14.645979999999998,50,3,0,315.03269,0,315.04962,0,328.21302,-1,316.41028
29,0,14.645979999999998,50,3,0,315.03269,2,315.04962,0,328.21302,-1,316.41028
30,0,14.645979999999998,50,3,0,315.03269,4,315.04962,0,328.21302,-1,316.41028
31,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
32,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
33,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
34,0,14.645979999999998,50,3,0,315.03269,6,315.04962,0,328.21302,-1,316.41028
35,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
36,0,14.645979999999998,50,3,0,315.03269,18,315.04962,0,328.21302,-1,316.41028
37,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
38,0,14.645979999999998,50,3,0,315.03269,10,315.04962,0,328.21302,-1,316.41028
39,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
40,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
41,0,14.645979999999998,50,3,0,315.03269,5,315.04962,0,328.21302,-1,316.41028
42,0,14.645979999999998,50,3,0,315.03269,6,315.04962,0,328.21302,-1,316.41028
43,0,14.645979999999998,50,3,0,315.03269,0,315.04962,0,328.21302,-1,316.41028
44,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
45,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
46,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
47,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
48,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
49,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
50,0,14.645979999999998,50,3,0,315.03269,8,315.04962,0,328.21302,-1,316.41028
51,0,14.645979999999998,50,3,0,315.03269,18,315.04962,0,328.21302,-1,316.41028
52,0,14.645979999999998,50,3,0,315.03269,19,315.04962,0,328.21302,-1,316.41028
53,0,14.645979999999998,50,3,0,315.03269,23,315.04962,0,328.21302,-1,316.41028
54,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
55,0,14.645979999999998,50,3,0,315.03269,2,315.04962,0,328.21302,-1,316.41028
56,0,14.645979999999998,50,3,0,315.03269,3,315.04962,0,328.21302,-1,316.41028
57,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
58,0,14.645979999999998,50,3,0,315.03269,18,315.04962,0,328.21302,-1,316.41028
59,0,14.645979999999998,50,3,0,315.03269,23,315.04962,0,328.21302,-1,316.41028
60,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
61,0,14.645979999999998,50,3,0,315.03269,6,315.04962,0,328.21302,-1,316.41028
62,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
63,0,14.645979999999998,50,3,0,315.03269,6,315.04962,0,328.21302,-1,316.41028
64,0,14.645979999999998,50,3,0,315.03269,23,315.04962,0,328.21302,-1,316.41028
65,0,14.645979999999998,50,3,0,315.03269,4,315.04962,0,328.21302,-1,316.41028
66,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
67,0,14.645979999999998,50,3,0,315.03269,24,315.04962,0,328.21302,-1,316.41028
68,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
69,0,14.645979999999998,50,3,0,315.03269,5,315.04962,0,328.21302,-1,316.41028
70,0,14.645979999999998,50,3,0,315.03269,7,315.04962,0,328.21302,-1,316.41028
71,0,14.645979999999998,50,3,0,315.03269,0,315.04962,0,328.21302,-1,316.41028
72,0,14.645979999999998,50,3,0,315.03269,0,315.04962,0,328.21302,-1,316.41028
73,0,14.645979999999998,50,3,0,315.03269,0,315.04962,0,328.21302,-1,316.41028
74,0,14.645979999999998,50,3,0,315.03269,21,315.04962,0,328.21302,-1,316.41028
75,0,14.645979999999998,50,3,0,315.03269,19,315.04962,0,328.21302,-1,316.41028
