,cluster_id,time,seqlength,coh_cluster
432,1,0.15245,169,0
433,1,0.15245,143,0
434,1,0.15245,131,0
435,1,0.15245,268,0
436,1,0.15245,138,0
437,1,0.15245,138,0
438,1,0.15245,225,0
439,1,0.15245,122,0
440,1,0.15245,154,0
441,1,0.15245,123,0
442,1,0.15245,234,0
443,1,0.15245,152,0
444,1,0.15245,168,0
445,1,0.15245,212,0
446,1,0.15245,131,0
447,1,0.15245,153,0
448,1,0.15245,159,0
449,1,0.15245,161,0
450,1,0.15245,183,0
451,1,0.15245,110,0
452,1,0.15245,161,0
453,1,0.15245,160,0
454,1,0.15245,139,0
455,1,0.15245,177,0
456,1,0.15245,178,0
457,1,0.15245,166,0
458,1,0.15245,164,0
459,1,0.15245,171,0
460,1,0.15245,153,0
461,1,0.15245,191,0
462,1,0.15245,110,0
463,1,0.15245,104,0
464,1,0.15245,139,0
465,1,0.15245,96,0
466,1,0.15245,150,0
467,1,0.15245,135,0
468,1,0.15245,188,0
469,1,0.15245,73,0
470,1,0.15245,167,0
471,1,0.15245,154,0
472,1,0.15245,183,0
473,1,0.15245,140,0
474,1,0.15245,112,0
475,1,0.15245,170,0
476,1,0.15245,203,0
477,1,0.15245,172,0
478,1,0.15245,203,0
479,1,0.15245,119,0
480,1,0.15245,156,0
481,1,0.15245,165,0
482,1,0.15245,120,0
483,1,0.15245,106,0
484,1,0.15245,176,0
485,1,0.15245,111,0
486,1,0.15245,174,0
487,1,0.15245,122,0
488,1,0.15245,102,0
489,1,0.15245,76,0
490,1,0.15245,129,0
491,1,0.15245,205,0
492,1,0.15245,135,0
493,1,0.15245,155,0
494,1,0.15245,163,0
495,1,0.15245,121,0
496,1,0.15245,128,0
497,1,0.15245,131,0
498,1,0.15245,139,0
499,1,0.15245,129,0
500,1,0.15245,247,0
501,1,0.15245,181,0
502,1,0.15245,221,0
503,1,0.15245,178,0
504,1,0.15245,113,0
505,1,0.15245,185,0
506,1,0.15245,89,0
507,1,0.15245,119,0
508,1,0.15245,145,0
509,1,0.15245,181,0
510,1,0.15245,117,0
511,1,0.15245,154,0
512,1,0.15245,201,0
513,1,0.15245,253,0
514,1,0.15245,117,0
515,1,0.15245,174,0
516,1,0.15245,195,0
517,1,0.15245,110,0
518,1,0.15245,169,0
519,1,0.15245,138,0
520,1,0.15245,167,0
521,1,0.15245,143,0
522,1,0.15245,160,0
523,1,0.15245,208,0
524,1,0.15245,163,0
525,1,0.15245,184,0
526,1,0.15245,189,0
527,1,0.15245,120,0
528,1,0.15245,189,0
529,1,0.15245,147,0
530,1,0.15245,229,0
531,1,0.15245,172,0
532,1,0.15245,156,0
533,1,0.15245,122,0
534,1,0.15245,206,0
535,1,0.15245,146,0
536,1,0.15245,169,0
537,1,0.15245,147,0
538,1,0.15245,196,0
539,1,0.15245,215,0
540,1,0.15245,162,0
541,1,0.15245,182,0
542,1,0.15245,97,0
543,1,0.15245,126,0
544,1,0.15245,114,0
545,1,0.15245,107,0
546,1,0.15245,162,0
547,1,0.15245,178,0
548,1,0.15245,114,0
549,1,0.15245,133,0
550,1,0.15245,120,0
551,1,0.15245,134,0
552,1,0.15245,75,0
553,1,0.15245,139,0
554,1,0.15245,153,0
555,1,0.15245,214,0
556,1,0.15245,177,0
557,1,0.15245,141,0
558,1,0.15245,93,0
559,1,0.15245,133,0
560,1,0.15245,129,0
561,1,0.15245,148,0
562,1,0.15245,216,0
563,1,0.15245,170,0
564,1,0.15245,121,0
565,1,0.15245,213,0
566,1,0.15245,93,0
567,1,0.15245,138,0
568,1,0.15245,231,0
569,1,0.15245,182,0
570,1,0.15245,205,0
571,1,0.15245,118,0
572,1,0.15245,223,0
573,1,0.15245,172,0
574,1,0.15245,176,0
575,1,0.15245,165,0
576,1,0.15245,177,0
577,1,0.15245,196,0
578,1,0.15245,112,0
579,1,0.15245,201,0
580,1,0.15245,86,0
581,1,0.15245,117,0
582,1,0.15245,126,0
583,1,0.15245,155,0
584,1,0.15245,146,0
585,1,0.15245,150,0
586,1,0.15245,191,0
587,1,0.15245,180,0
588,1,0.15245,158,0
589,1,0.15245,144,0
590,1,0.15245,132,0
591,1,0.15245,110,0
592,1,0.15245,145,0
593,1,0.15245,129,0
594,1,0.15245,81,0
595,1,0.15245,198,0
596,1,0.15245,171,0
597,1,0.15245,90,0
598,1,0.15245,156,0
599,1,0.15245,131,0
600,1,0.15245,111,0
601,1,0.15245,116,0
602,1,0.15245,90,0
603,1,0.15245,165,0
604,1,0.15245,135,0
605,1,0.15245,115,0
606,1,0.15245,195,0
607,1,0.15245,148,0
608,1,0.15245,131,0
609,1,0.15245,131,0
610,1,0.15245,137,0
611,1,0.15245,170,0
612,1,0.15245,122,0
613,1,0.15245,181,0
614,1,0.15245,130,0
615,1,0.15245,197,0
616,1,0.15245,161,0
617,1,0.15245,123,0
618,1,0.15245,142,0
619,1,0.15245,139,0
620,1,0.15245,131,0
621,1,0.15245,131,0
622,1,0.15245,139,0
623,1,0.15245,140,0
624,1,0.15245,217,0
625,1,0.15245,147,0
626,1,0.15245,156,0
627,1,0.15245,239,0
628,1,0.15245,132,0
629,1,0.15245,123,0
630,1,0.15245,125,0
631,1,0.15245,200,0
632,1,0.15245,96,0
633,1,0.15245,91,0
634,1,0.15245,175,0
635,1,0.15245,293,0
636,1,0.15245,175,0
637,1,0.15245,123,0
638,1,0.15245,185,0
639,1,0.15245,182,0
640,1,0.15245,160,0
641,1,0.15245,148,0
642,1,0.15245,237,0
643,1,0.15245,157,0
644,1,0.15245,210,0
645,1,0.15245,175,0
646,1,0.15245,136,0
647,1,0.15245,140,0
648,1,0.15245,160,0
649,1,0.15245,100,0
650,1,0.15245,195,0
651,1,0.15245,154,0
652,1,0.15245,173,0
653,1,0.15245,218,0
654,1,0.15245,194,0
655,1,0.15245,147,0
656,1,0.15245,165,0
657,1,0.15245,135,0
658,1,0.15245,98,0
659,1,0.15245,137,0
660,1,0.15245,194,0
661,1,0.15245,210,0
662,1,0.15245,213,0
663,1,0.15245,147,0
664,1,0.15245,121,0
665,1,0.15245,90,0
666,1,0.15245,149,0
667,1,0.15245,170,0
668,1,0.15245,139,0
669,1,0.15245,157,0
670,1,0.15245,171,0
671,1,0.15245,170,0
672,1,0.15245,159,0
673,1,0.15245,145,0
674,1,0.15245,169,0
675,1,0.15245,131,0
676,1,0.15245,197,0
677,1,0.15245,129,0
678,1,0.15245,157,0
679,1,0.15245,172,0
680,1,0.15245,118,0
681,1,0.15245,139,0
682,1,0.15245,141,0
683,1,0.15245,118,0
684,1,0.15245,132,0
685,1,0.15245,191,0
686,1,0.15245,145,0
687,1,0.15245,142,0
688,1,0.15245,124,0
689,1,0.15245,150,0
690,1,0.15245,122,0
691,1,0.15245,231,0
692,1,0.15245,155,0
693,1,0.15245,116,0
694,1,0.15245,136,0
695,1,0.15245,126,0
696,1,0.15245,154,0
697,1,0.15245,129,0
698,1,0.15245,179,0
699,1,0.15245,183,0
700,1,0.15245,139,0
701,1,0.15245,134,0
702,1,0.15245,112,0
703,1,0.15245,87,0
704,1,0.15245,153,0
705,1,0.15245,141,0
706,1,0.15245,155,0
707,1,0.15245,149,0
708,1,0.15245,125,0
709,1,0.15245,133,0
710,1,0.15245,81,0
711,1,0.15245,167,0
712,1,0.15245,128,0
713,1,0.15245,113,0
714,1,0.15245,151,0
715,1,0.15245,113,0
716,1,0.15245,88,0
717,1,0.15245,146,0
718,1,0.15245,73,0
719,1,0.15245,176,0
720,1,0.15245,132,0
721,1,0.15245,100,0
722,1,0.15245,150,0
723,1,0.15245,127,0
724,1,0.15245,116,0
725,1,0.15245,174,0
726,1,0.15245,152,0
727,1,0.15245,149,0
728,1,0.15245,157,0
729,1,0.15245,144,0
730,1,0.15245,124,0
731,1,0.15245,106,0
732,1,0.15245,126,0
733,1,0.15245,186,0
734,1,0.15245,124,0
735,1,0.15245,138,0
736,1,0.15245,118,0
737,1,0.15245,102,0
738,1,0.15245,154,0
739,1,0.15245,120,0
740,1,0.15245,223,0
741,1,0.15245,225,0
742,1,0.15245,161,0
743,1,0.15245,206,0
744,1,0.15245,209,0
745,1,0.15245,157,0
746,1,0.15245,181,0
747,1,0.15245,138,0
748,1,0.15245,189,0
749,1,0.15245,118,0
750,1,0.15245,145,0
751,1,0.15245,78,0
752,1,0.15245,137,0
753,1,0.15245,133,0
754,1,0.15245,160,0
755,1,0.15245,202,0
756,1,0.15245,159,0
757,1,0.15245,129,0
758,1,0.15245,150,0
759,1,0.15245,152,0
760,1,0.15245,186,0
761,1,0.15245,187,0
762,1,0.15245,188,0
763,1,0.15245,146,0
764,1,0.15245,168,0
765,1,0.15245,179,0
766,1,0.15245,109,0
767,1,0.15245,157,0
768,1,0.15245,100,0
769,1,0.15245,186,0
770,1,0.15245,134,0
771,1,0.15245,139,0
772,1,0.15245,157,0
773,1,0.15245,153,0
774,1,0.15245,93,0
775,1,0.15245,181,0
776,1,0.15245,154,0
777,1,0.15245,157,0
778,1,0.15245,126,0
779,1,0.15245,169,0
780,1,0.15245,187,0
781,1,0.15245,117,0
782,1,0.15245,128,0
783,1,0.15245,82,0
784,1,0.15245,154,0
785,1,0.15245,135,0
786,1,0.15245,98,0
787,1,0.15245,95,0
788,1,0.15245,215,0
789,1,0.15245,94,0
790,1,0.15245,119,0
791,1,0.15245,105,0
792,1,0.15245,259,0
793,1,0.15245,119,0
794,1,0.15245,119,0
795,1,0.15245,168,0
796,1,0.15245,169,0
797,1,0.15245,78,0
798,1,0.15245,169,0
799,1,0.15245,161,0
800,2,0.15245,75,0
801,2,0.15245,115,0
802,2,0.15245,108,0
803,2,0.15245,102,0
804,2,0.15245,127,0
805,2,0.15245,89,0
806,2,0.15245,89,0
807,2,0.15245,75,0
808,2,0.15245,120,0
809,2,0.15245,116,0
810,2,0.15245,98,0
811,2,0.15245,115,0
812,2,0.15245,94,0
813,2,0.15245,53,0
814,2,0.15245,94,0
815,2,0.15245,70,0
816,2,0.15245,100,0
817,2,0.15245,100,0
818,2,0.15245,50,0
819,2,0.15245,101,0
820,2,0.15245,93,0
821,2,0.15245,83,0
822,2,0.15245,89,0
823,2,0.15245,112,0
824,2,0.15245,56,0
825,2,0.15245,44,0
826,2,0.15245,70,0
827,2,0.15245,158,0
828,2,0.15245,59,0
829,2,0.15245,86,0
830,2,0.15245,50,0
831,2,0.15245,77,0
832,2,0.15245,91,0
833,2,0.15245,118,0
834,2,0.15245,89,0
835,2,0.15245,93,0
836,2,0.15245,100,0
837,2,0.15245,117,0
838,2,0.15245,101,0
839,2,0.15245,90,0
840,2,0.15245,62,0
841,2,0.15245,100,0
842,2,0.15245,71,0
843,2,0.15245,103,0
844,2,0.15245,71,0
845,2,0.15245,62,0
846,2,0.15245,67,0
847,2,0.15245,146,0
848,2,0.15245,143,0
849,2,0.15245,85,0
850,2,0.15245,101,0
851,2,0.15245,107,0
852,2,0.15245,57,0
853,2,0.15245,112,0
854,2,0.15245,79,0
855,2,0.15245,103,0
856,2,0.15245,100,0
857,2,0.15245,119,0
858,2,0.15245,83,0
859,2,0.15245,85,0
860,2,0.15245,98,0
861,2,0.15245,94,0
862,2,0.15245,76,0
863,2,0.15245,94,0
864,2,0.15245,90,0
865,2,0.15245,114,0
866,2,0.15245,101,0
867,2,0.15245,85,0
868,2,0.15245,88,0
869,2,0.15245,92,0
870,2,0.15245,91,0
871,2,0.15245,99,0
872,2,0.15245,82,0
873,2,0.15245,101,0
874,2,0.15245,105,0
875,2,0.15245,143,0
876,2,0.15245,71,0
877,2,0.15245,142,0
878,2,0.15245,112,0
879,2,0.15245,112,0
880,2,0.15245,90,0
881,2,0.15245,103,0
882,2,0.15245,117,0
883,2,0.15245,108,0
884,2,0.15245,78,0
885,2,0.15245,77,0
886,2,0.15245,105,0
887,2,0.15245,67,0
888,2,0.15245,140,0
889,2,0.15245,92,0
890,2,0.15245,84,0
891,2,0.15245,106,0
892,2,0.15245,88,0
893,2,0.15245,80,0
894,2,0.15245,66,0
895,2,0.15245,111,0
896,2,0.15245,107,0
897,2,0.15245,97,0
898,2,0.15245,72,0
899,2,0.15245,94,0
900,2,0.15245,107,0
901,2,0.15245,126,0
902,2,0.15245,84,0
903,2,0.15245,102,0
904,2,0.15245,108,0
905,2,0.15245,95,0
906,2,0.15245,79,0
907,2,0.15245,114,0
908,2,0.15245,77,0
909,2,0.15245,123,0
910,2,0.15245,58,0
911,2,0.15245,81,0
912,2,0.15245,106,0
913,2,0.15245,152,0
914,2,0.15245,90,0
915,2,0.15245,80,0
916,2,0.15245,116,0
917,2,0.15245,101,0
918,2,0.15245,61,0
919,2,0.15245,109,0
920,2,0.15245,88,0
921,2,0.15245,109,0
922,2,0.15245,92,0
923,2,0.15245,84,0
924,2,0.15245,115,0
925,2,0.15245,132,0
926,2,0.15245,98,0
927,2,0.15245,84,0
928,2,0.15245,122,0
929,2,0.15245,141,0
930,2,0.15245,76,0
931,2,0.15245,71,0
932,2,0.15245,93,0
933,2,0.15245,100,0
934,2,0.15245,51,0
935,2,0.15245,127,0
936,2,0.15245,64,0
937,2,0.15245,70,0
938,2,0.15245,94,0
939,2,0.15245,78,0
940,2,0.15245,62,0
941,2,0.15245,92,0
942,2,0.15245,89,0
943,2,0.15245,103,0
944,2,0.15245,76,0
945,2,0.15245,87,0
946,2,0.15245,87,0
947,2,0.15245,91,0
948,2,0.15245,114,0
949,2,0.15245,59,0
950,2,0.15245,102,0
951,2,0.15245,87,0
952,2,0.15245,66,0
953,2,0.15245,96,0
954,2,0.15245,118,0
955,2,0.15245,101,0
956,2,0.15245,107,0
957,2,0.15245,79,0
958,2,0.15245,112,0
959,2,0.15245,65,0
960,2,0.15245,108,0
961,2,0.15245,72,0
962,2,0.15245,64,0
963,2,0.15245,68,0
964,2,0.15245,124,0
965,2,0.15245,58,0
966,2,0.15245,131,0
967,2,0.15245,52,0
968,2,0.15245,88,0
969,2,0.15245,81,0
970,2,0.15245,101,0
971,2,0.15245,66,0
972,2,0.15245,71,0
973,2,0.15245,120,0
974,2,0.15245,145,0
975,2,0.15245,102,0
976,2,0.15245,98,0
977,2,0.15245,135,0
978,2,0.15245,85,0
979,2,0.15245,66,0
980,2,0.15245,102,0
981,2,0.15245,62,0
982,2,0.15245,71,0
983,2,0.15245,125,0
984,2,0.15245,95,0
985,2,0.15245,106,0
986,2,0.15245,117,0
987,2,0.15245,81,0
988,2,0.15245,91,0
989,2,0.15245,111,0
990,2,0.15245,31,0
991,2,0.15245,90,0
992,2,0.15245,91,0
993,2,0.15245,104,0
994,2,0.15245,77,0
995,2,0.15245,71,0
996,2,0.15245,58,0
997,2,0.15245,93,0
998,2,0.15245,104,0
999,2,0.15245,65,0
1000,2,0.15245,90,0
1001,2,0.15245,84,0
1002,2,0.15245,73,0
1003,2,0.15245,88,0
1004,2,0.15245,44,0
1005,2,0.15245,134,0
1006,2,0.15245,76,0
1007,2,0.15245,114,0
1008,2,0.15245,77,0
1009,2,0.15245,83,0
1010,2,0.15245,73,0
1011,2,0.15245,133,0
1012,2,0.15245,102,0
1013,2,0.15245,63,0
1014,2,0.15245,70,0
1015,2,0.15245,72,0
1016,2,0.15245,68,0
1017,2,0.15245,103,0
1018,2,0.15245,79,0
1019,2,0.15245,112,0
1020,2,0.15245,78,0
1021,2,0.15245,107,0
1022,2,0.15245,71,0
1023,2,0.15245,80,0
1024,2,0.15245,92,0
1025,2,0.15245,97,0
1026,2,0.15245,123,0
1027,2,0.15245,74,0
1028,2,0.15245,69,0
1029,2,0.15245,68,0
1030,2,0.15245,70,0
1031,2,0.15245,111,0
1032,2,0.15245,91,0
1033,2,0.15245,112,0
1034,2,0.15245,105,0
1035,2,0.15245,57,0
1036,2,0.15245,136,0
1037,2,0.15245,55,0
1038,2,0.15245,55,0
1039,2,0.15245,71,0
1040,2,0.15245,75,0
1041,2,0.15245,62,0
1042,2,0.15245,97,0
1043,2,0.15245,111,0
1044,2,0.15245,104,0
1045,2,0.15245,49,0
1046,2,0.15245,75,0
1047,2,0.15245,103,0
1048,2,0.15245,82,0
1049,2,0.15245,92,0
1050,2,0.15245,73,0
1051,2,0.15245,107,0
1052,2,0.15245,107,0
1053,2,0.15245,94,0
1054,2,0.15245,90,0
1055,2,0.15245,87,0
1056,2,0.15245,98,0
1057,2,0.15245,76,0
1058,2,0.15245,108,0
1059,2,0.15245,115,0
1060,2,0.15245,107,0
1061,2,0.15245,84,0
1062,2,0.15245,64,0
1063,2,0.15245,86,0
1064,2,0.15245,112,0
1065,2,0.15245,108,0
1066,2,0.15245,82,0
1067,2,0.15245,164,0
