,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,ap_clusters,ap_time,gmm_clusters,gmm_time,dbscan_clusters,dbscan_time
0,0,12.45007,50,1,0,236.56639,19,232.67698,1,244.79859,-1,233.85269
1,0,12.45007,50,1,2,236.56639,1,232.67698,1,244.79859,-1,233.85269
2,0,12.45007,50,1,2,236.56639,21,232.67698,1,244.79859,-1,233.85269
3,0,12.45007,50,1,2,236.56639,19,232.67698,1,244.79859,-1,233.85269
4,0,12.45007,50,1,0,236.56639,21,232.67698,1,244.79859,-1,233.85269
5,0,12.45007,50,1,0,236.56639,17,232.67698,1,244.79859,-1,233.85269
6,0,12.45007,50,1,0,236.56639,12,232.67698,1,244.79859,-1,233.85269
7,0,12.45007,50,1,0,236.56639,16,232.67698,1,244.79859,-1,233.85269
8,0,12.45007,50,1,2,236.56639,24,232.67698,1,244.79859,-1,233.85269
9,0,12.45007,50,1,0,236.56639,20,232.67698,1,244.79859,-1,233.85269
10,0,12.45007,50,1,2,236.56639,16,232.67698,1,244.79859,-1,233.85269
11,0,12.45007,50,1,2,236.56639,7,232.67698,1,244.79859,-1,233.85269
12,0,12.45007,50,1,0,236.56639,11,232.67698,1,244.79859,-1,233.85269
13,0,12.45007,50,1,0,236.56639,17,232.67698,1,244.79859,-1,233.85269
14,0,12.45007,50,1,0,236.56639,24,232.67698,1,244.79859,-1,233.85269
15,0,12.45007,50,1,2,236.56639,15,232.67698,1,244.79859,-1,233.85269
16,0,12.45007,50,1,0,236.56639,22,232.67698,1,244.79859,-1,233.85269
17,0,12.45007,50,1,2,236.56639,17,232.67698,1,244.79859,-1,233.85269
18,0,12.45007,50,1,0,236.56639,17,232.67698,1,244.79859,-1,233.85269
19,0,12.45007,50,1,2,236.56639,27,232.67698,1,244.79859,-1,233.85269
20,0,12.45007,50,1,0,236.56639,22,232.67698,1,244.79859,-1,233.85269
21,0,12.45007,50,1,0,236.56639,22,232.67698,1,244.79859,-1,233.85269
22,0,12.45007,50,1,0,236.56639,10,232.67698,1,244.79859,-1,233.85269
23,0,12.45007,50,1,2,236.56639,26,232.67698,1,244.79859,-1,233.85269
24,0,12.45007,50,1,0,236.56639,10,232.67698,1,244.79859,-1,233.85269
25,0,12.45007,50,1,0,236.56639,2,232.67698,1,244.79859,-1,233.85269
26,0,12.45007,50,1,0,236.56639,21,232.67698,1,244.79859,-1,233.85269
27,0,12.45007,50,1,2,236.56639,23,232.67698,1,244.79859,-1,233.85269
28,0,12.45007,50,1,0,236.56639,5,232.67698,1,244.79859,-1,233.85269
