,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,ap_clusters,ap_time,gmm_clusters,gmm_time,dbscan_clusters,dbscan_time
71,0,8.99265,97,1,1,150.74856,8,149.10718,1,160.42567,-1,149.84806
72,0,8.99265,126,1,0,150.74856,17,149.10718,1,160.42567,-1,149.84806
73,0,8.99265,92,1,0,150.74856,11,149.10718,0,160.42567,-1,149.84806
74,0,8.99265,120,1,1,150.74856,12,149.10718,0,160.42567,-1,149.84806
75,0,8.99265,92,1,0,150.74856,0,149.10718,0,160.42567,-1,149.84806
76,0,8.99265,94,1,0,150.74856,28,149.10718,1,160.42567,-1,149.84806
77,0,8.99265,82,1,0,150.74856,3,149.10718,1,160.42567,-1,149.84806
78,0,8.99265,91,1,0,150.74856,28,149.10718,1,160.42567,-1,149.84806
79,0,8.99265,130,1,0,150.74856,1,149.10718,1,160.42567,-1,149.84806
80,0,8.99265,101,1,1,150.74856,17,149.10718,0,160.42567,-1,149.84806
81,0,8.99265,106,1,1,150.74856,25,149.10718,1,160.42567,-1,149.84806
82,0,8.99265,84,1,1,150.74856,3,149.10718,0,160.42567,-1,149.84806
83,0,8.99265,107,1,0,150.74856,22,149.10718,1,160.42567,-1,149.84806
84,0,8.99265,85,1,1,150.74856,2,149.10718,0,160.42567,-1,149.84806
85,0,8.99265,90,1,1,150.74856,43,149.10718,1,160.42567,-1,149.84806
86,0,8.99265,94,1,1,150.74856,11,149.10718,1,160.42567,-1,149.84806
87,0,8.99265,132,1,1,150.74856,10,149.10718,0,160.42567,-1,149.84806
88,0,8.99265,96,1,0,150.74856,0,149.10718,0,160.42567,-1,149.84806
89,0,8.99265,119,1,1,150.74856,40,149.10718,0,160.42567,-1,149.84806
90,0,8.99265,79,1,1,150.74856,8,149.10718,1,160.42567,-1,149.84806
91,0,8.99265,63,1,0,150.74856,9,149.10718,1,160.42567,-1,149.84806
92,0,8.99265,91,1,1,150.74856,1,149.10718,1,160.42567,-1,149.84806
93,0,8.99265,84,1,1,150.74856,24,149.10718,0,160.42567,-1,149.84806
94,0,8.99265,70,1,1,150.74856,16,149.10718,1,160.42567,-1,149.84806
95,0,8.99265,89,1,1,150.74856,0,149.10718,0,160.42567,-1,149.84806
96,0,8.99265,91,1,0,150.74856,17,149.10718,1,160.42567,-1,149.84806
97,0,8.99265,107,1,0,150.74856,1,149.10718,1,160.42567,-1,149.84806
98,0,8.99265,100,1,1,150.74856,10,149.10718,1,160.42567,-1,149.84806
99,0,8.99265,72,1,1,150.74856,1,149.10718,1,160.42567,-1,149.84806
100,0,8.99265,107,1,1,150.74856,25,149.10718,1,160.42567,-1,149.84806
101,0,8.99265,118,1,0,150.74856,2,149.10718,0,160.42567,-1,149.84806
102,0,8.99265,112,1,0,150.74856,47,149.10718,0,160.42567,-1,149.84806
103,0,8.99265,98,1,0,150.74856,7,149.10718,1,160.42567,-1,149.84806
104,0,8.99265,100,1,1,150.74856,30,149.10718,1,160.42567,-1,149.84806
105,0,8.99265,86,1,1,150.74856,40,149.10718,1,160.42567,-1,149.84806
106,0,8.99265,69,1,0,150.74856,2,149.10718,0,160.42567,-1,149.84806
107,0,8.99265,129,1,0,150.74856,9,149.10718,1,160.42567,-1,149.84806
108,0,8.99265,110,1,0,150.74856,16,149.10718,1,160.42567,-1,149.84806
109,0,8.99265,129,1,1,150.74856,19,149.10718,1,160.42567,-1,149.84806
110,0,8.99265,80,1,0,150.74856,33,149.10718,0,160.42567,-1,149.84806
111,0,8.99265,103,1,1,150.74856,10,149.10718,0,160.42567,-1,149.84806
112,0,8.99265,93,1,1,150.74856,45,149.10718,1,160.42567,-1,149.84806
113,0,8.99265,112,1,1,150.74856,29,149.10718,1,160.42567,-1,149.84806
114,0,8.99265,101,1,1,150.74856,8,149.10718,1,160.42567,-1,149.84806
115,0,8.99265,95,1,0,150.74856,29,149.10718,1,160.42567,-1,149.84806
116,0,8.99265,106,1,1,150.74856,10,149.10718,0,160.42567,-1,149.84806
117,0,8.99265,118,1,0,150.74856,47,149.10718,0,160.42567,-1,149.84806
118,0,8.99265,81,1,1,150.74856,2,149.10718,1,160.42567,-1,149.84806
119,0,8.99265,179,1,1,150.74856,1,149.10718,0,160.42567,-1,149.84806
120,0,8.99265,149,1,0,150.74856,1,149.10718,0,160.42567,-1,149.84806
121,0,8.99265,92,1,1,150.74856,18,149.10718,1,160.42567,-1,149.84806
122,0,8.99265,126,1,0,150.74856,13,149.10718,0,160.42567,-1,149.84806
123,0,8.99265,78,1,0,150.74856,7,149.10718,1,160.42567,-1,149.84806
124,0,8.99265,118,1,1,150.74856,33,149.10718,1,160.42567,-1,149.84806
125,0,8.99265,75,1,0,150.74856,46,149.10718,0,160.42567,-1,149.84806
126,0,8.99265,101,1,1,150.74856,2,149.10718,0,160.42567,-1,149.84806
127,0,8.99265,85,1,1,150.74856,7,149.10718,0,160.42567,-1,149.84806
128,0,8.99265,91,1,1,150.74856,43,149.10718,0,160.42567,-1,149.84806
129,0,8.99265,125,1,0,150.74856,42,149.10718,1,160.42567,-1,149.84806
130,0,8.99265,103,1,1,150.74856,25,149.10718,1,160.42567,-1,149.84806
131,0,8.99265,87,1,0,150.74856,7,149.10718,1,160.42567,-1,149.84806
132,0,8.99265,103,1,1,150.74856,19,149.10718,0,160.42567,-1,149.84806
133,0,8.99265,95,1,1,150.74856,24,149.10718,0,160.42567,-1,149.84806
134,0,8.99265,96,1,1,150.74856,2,149.10718,0,160.42567,-1,149.84806
135,0,8.99265,91,1,1,150.74856,26,149.10718,1,160.42567,-1,149.84806
136,0,8.99265,95,1,1,150.74856,34,149.10718,0,160.42567,-1,149.84806
137,0,8.99265,80,1,1,150.74856,12,149.10718,0,160.42567,-1,149.84806
138,0,8.99265,75,1,0,150.74856,2,149.10718,0,160.42567,-1,149.84806
139,0,8.99265,135,1,1,150.74856,1,149.10718,1,160.42567,-1,149.84806
140,0,8.99265,113,1,1,150.74856,1,149.10718,0,160.42567,-1,149.84806
141,0,8.99265,111,1,1,150.74856,19,149.10718,1,160.42567,-1,149.84806
142,0,8.99265,90,1,1,150.74856,24,149.10718,1,160.42567,-1,149.84806
143,0,8.99265,80,1,0,150.74856,24,149.10718,0,160.42567,-1,149.84806
144,0,8.99265,104,1,1,150.74856,27,149.10718,0,160.42567,-1,149.84806
145,0,8.99265,88,1,0,150.74856,0,149.10718,0,160.42567,-1,149.84806
146,0,8.99265,110,1,0,150.74856,2,149.10718,0,160.42567,-1,149.84806
147,0,8.99265,90,1,0,150.74856,1,149.10718,1,160.42567,-1,149.84806
148,0,8.99265,85,1,1,150.74856,1,149.10718,1,160.42567,-1,149.84806
149,0,8.99265,99,1,0,150.74856,15,149.10718,0,160.42567,-1,149.84806
150,0,8.99265,79,1,0,150.74856,33,149.10718,0,160.42567,-1,149.84806
151,0,8.99265,65,1,1,150.74856,10,149.10718,1,160.42567,-1,149.84806
152,0,8.99265,110,1,1,150.74856,1,149.10718,0,160.42567,-1,149.84806
153,0,8.99265,79,1,1,150.74856,24,149.10718,0,160.42567,-1,149.84806
154,0,8.99265,92,1,1,150.74856,9,149.10718,1,160.42567,-1,149.84806
155,0,8.99265,73,1,1,150.74856,20,149.10718,0,160.42567,-1,149.84806
156,0,8.99265,102,1,1,150.74856,10,149.10718,0,160.42567,-1,149.84806
157,0,8.99265,91,1,1,150.74856,9,149.10718,0,160.42567,-1,149.84806
158,0,8.99265,96,1,1,150.74856,11,149.10718,1,160.42567,-1,149.84806
159,0,8.99265,132,1,0,150.74856,6,149.10718,1,160.42567,-1,149.84806
160,0,8.99265,67,1,0,150.74856,36,149.10718,1,160.42567,-1,149.84806
161,0,8.99265,106,1,1,150.74856,37,149.10718,1,160.42567,-1,149.84806
162,0,8.99265,138,1,1,150.74856,35,149.10718,1,160.42567,-1,149.84806
163,0,8.99265,107,1,0,150.74856,25,149.10718,0,160.42567,-1,149.84806
164,0,8.99265,144,0,0,150.74856,43,149.10718,1,160.42567,-1,149.84806
165,0,8.99265,97,1,1,150.74856,25,149.10718,0,160.42567,-1,149.84806
166,0,8.99265,107,1,1,150.74856,38,149.10718,1,160.42567,-1,149.84806
167,0,8.99265,101,1,1,150.74856,9,149.10718,0,160.42567,-1,149.84806
168,0,8.99265,56,1,0,150.74856,10,149.10718,0,160.42567,-1,149.84806
169,0,8.99265,112,1,1,150.74856,12,149.10718,1,160.42567,-1,149.84806
170,0,8.99265,102,1,1,150.74856,35,149.10718,1,160.42567,-1,149.84806
171,0,8.99265,128,1,1,150.74856,34,149.10718,1,160.42567,-1,149.84806
172,0,8.99265,87,1,1,150.74856,24,149.10718,1,160.42567,-1,149.84806
173,0,8.99265,85,1,1,150.74856,47,149.10718,1,160.42567,-1,149.84806
174,0,8.99265,74,1,1,150.74856,13,149.10718,0,160.42567,-1,149.84806
175,0,8.99265,80,1,1,150.74856,31,149.10718,0,160.42567,-1,149.84806
176,0,8.99265,93,1,0,150.74856,24,149.10718,1,160.42567,-1,149.84806
177,0,8.99265,85,1,1,150.74856,16,149.10718,0,160.42567,-1,149.84806
178,0,8.99265,110,1,1,150.74856,2,149.10718,1,160.42567,-1,149.84806
179,0,8.99265,136,1,1,150.74856,16,149.10718,1,160.42567,-1,149.84806
180,0,8.99265,103,1,0,150.74856,33,149.10718,1,160.42567,-1,149.84806
181,0,8.99265,106,1,1,150.74856,20,149.10718,1,160.42567,-1,149.84806
182,0,8.99265,120,1,1,150.74856,10,149.10718,0,160.42567,-1,149.84806
183,0,8.99265,69,1,0,150.74856,1,149.10718,1,160.42567,-1,149.84806
184,0,8.99265,79,1,1,150.74856,1,149.10718,1,160.42567,-1,149.84806
185,0,8.99265,74,1,1,150.74856,14,149.10718,0,160.42567,-1,149.84806
186,0,8.99265,88,1,1,150.74856,4,149.10718,0,160.42567,-1,149.84806
187,0,8.99265,101,1,1,150.74856,24,149.10718,0,160.42567,-1,149.84806
188,0,8.99265,77,1,1,150.74856,47,149.10718,1,160.42567,-1,149.84806
189,0,8.99265,93,1,1,150.74856,13,149.10718,1,160.42567,-1,149.84806
190,0,8.99265,85,1,0,150.74856,19,149.10718,1,160.42567,-1,149.84806
191,0,8.99265,135,1,1,150.74856,22,149.10718,0,160.42567,-1,149.84806
192,0,8.99265,105,1,1,150.74856,31,149.10718,0,160.42567,-1,149.84806
193,0,8.99265,91,1,1,150.74856,5,149.10718,0,160.42567,-1,149.84806
194,0,8.99265,88,1,0,150.74856,14,149.10718,1,160.42567,-1,149.84806
195,0,8.99265,115,1,1,150.74856,4,149.10718,1,160.42567,-1,149.84806
196,0,8.99265,62,1,0,150.74856,29,149.10718,1,160.42567,-1,149.84806
197,0,8.99265,118,1,1,150.74856,2,149.10718,0,160.42567,-1,149.84806
198,0,8.99265,140,1,1,150.74856,15,149.10718,0,160.42567,-1,149.84806
199,0,8.99265,84,1,0,150.74856,38,149.10718,0,160.42567,-1,149.84806
200,0,8.99265,97,1,1,150.74856,28,149.10718,1,160.42567,-1,149.84806
201,0,8.99265,113,1,0,150.74856,42,149.10718,1,160.42567,-1,149.84806
202,0,8.99265,131,1,0,150.74856,5,149.10718,0,160.42567,-1,149.84806
203,0,8.99265,101,1,1,150.74856,10,149.10718,1,160.42567,-1,149.84806
204,0,8.99265,94,1,1,150.74856,39,149.10718,1,160.42567,-1,149.84806
205,0,8.99265,125,1,1,150.74856,8,149.10718,0,160.42567,-1,149.84806
206,0,8.99265,91,1,0,150.74856,38,149.10718,0,160.42567,-1,149.84806
207,0,8.99265,106,1,1,150.74856,2,149.10718,1,160.42567,-1,149.84806
208,0,8.99265,90,1,1,150.74856,31,149.10718,1,160.42567,-1,149.84806
209,0,8.99265,113,1,0,150.74856,13,149.10718,0,160.42567,-1,149.84806
210,0,8.99265,107,1,0,150.74856,21,149.10718,1,160.42567,-1,149.84806
211,0,8.99265,78,1,1,150.74856,25,149.10718,0,160.42567,-1,149.84806
212,0,8.99265,69,1,1,150.74856,10,149.10718,0,160.42567,-1,149.84806
213,0,8.99265,112,1,0,150.74856,10,149.10718,1,160.42567,-1,149.84806
214,0,8.99265,109,1,1,150.74856,14,149.10718,1,160.42567,-1,149.84806
215,0,8.99265,80,1,1,150.74856,13,149.10718,0,160.42567,-1,149.84806
216,0,8.99265,118,1,0,150.74856,40,149.10718,1,160.42567,-1,149.84806
217,0,8.99265,138,1,0,150.74856,10,149.10718,1,160.42567,-1,149.84806
218,0,8.99265,102,1,1,150.74856,12,149.10718,1,160.42567,-1,149.84806
219,0,8.99265,89,1,0,150.74856,30,149.10718,1,160.42567,-1,149.84806
220,0,8.99265,92,1,1,150.74856,4,149.10718,0,160.42567,-1,149.84806
221,0,8.99265,97,1,1,150.74856,16,149.10718,1,160.42567,-1,149.84806
222,0,8.99265,113,1,1,150.74856,20,149.10718,1,160.42567,-1,149.84806
223,0,8.99265,118,1,0,150.74856,13,149.10718,1,160.42567,-1,149.84806
224,0,8.99265,106,1,0,150.74856,37,149.10718,1,160.42567,-1,149.84806
225,0,8.99265,84,1,1,150.74856,1,149.10718,0,160.42567,-1,149.84806
226,0,8.99265,88,1,1,150.74856,20,149.10718,0,160.42567,-1,149.84806
227,0,8.99265,105,1,1,150.74856,35,149.10718,1,160.42567,-1,149.84806
228,0,8.99265,92,1,1,150.74856,20,149.10718,0,160.42567,-1,149.84806
229,0,8.99265,97,1,1,150.74856,8,149.10718,1,160.42567,-1,149.84806
230,0,8.99265,74,1,1,150.74856,23,149.10718,1,160.42567,-1,149.84806
231,0,8.99265,129,1,0,150.74856,35,149.10718,1,160.42567,-1,149.84806
232,0,8.99265,117,1,0,150.74856,25,149.10718,1,160.42567,-1,149.84806
233,0,8.99265,118,1,1,150.74856,15,149.10718,1,160.42567,-1,149.84806
234,0,8.99265,92,1,1,150.74856,27,149.10718,1,160.42567,-1,149.84806
235,0,8.99265,93,1,1,150.74856,44,149.10718,0,160.42567,-1,149.84806
236,0,8.99265,67,1,1,150.74856,43,149.10718,1,160.42567,-1,149.84806
237,0,8.99265,117,1,1,150.74856,31,149.10718,0,160.42567,-1,149.84806
238,0,8.99265,105,1,1,150.74856,17,149.10718,0,160.42567,-1,149.84806
239,0,8.99265,118,1,1,150.74856,1,149.10718,0,160.42567,-1,149.84806
240,0,8.99265,82,1,1,150.74856,7,149.10718,1,160.42567,-1,149.84806
241,0,8.99265,105,1,1,150.74856,13,149.10718,0,160.42567,-1,149.84806
242,0,8.99265,104,1,1,150.74856,18,149.10718,1,160.42567,-1,149.84806
243,0,8.99265,97,1,0,150.74856,2,149.10718,1,160.42567,-1,149.84806
244,0,8.99265,84,1,1,150.74856,32,149.10718,1,160.42567,-1,149.84806
245,0,8.99265,100,1,0,150.74856,4,149.10718,1,160.42567,-1,149.84806
246,0,8.99265,90,1,0,150.74856,32,149.10718,0,160.42567,-1,149.84806
247,0,8.99265,89,1,1,150.74856,42,149.10718,1,160.42567,-1,149.84806
248,0,8.99265,82,1,0,150.74856,31,149.10718,0,160.42567,-1,149.84806
249,0,8.99265,128,1,0,150.74856,10,149.10718,1,160.42567,-1,149.84806
250,0,8.99265,79,1,1,150.74856,25,149.10718,0,160.42567,-1,149.84806
251,0,8.99265,101,1,1,150.74856,9,149.10718,1,160.42567,-1,149.84806
252,0,8.99265,96,1,0,150.74856,36,149.10718,1,160.42567,-1,149.84806
253,0,8.99265,129,1,1,150.74856,30,149.10718,0,160.42567,-1,149.84806
254,0,8.99265,96,1,1,150.74856,7,149.10718,0,160.42567,-1,149.84806
255,0,8.99265,83,1,0,150.74856,22,149.10718,1,160.42567,-1,149.84806
256,0,8.99265,91,1,1,150.74856,31,149.10718,0,160.42567,-1,149.84806
257,0,8.99265,135,1,1,150.74856,46,149.10718,1,160.42567,-1,149.84806
258,0,8.99265,108,1,0,150.74856,1,149.10718,1,160.42567,-1,149.84806
259,0,8.99265,109,1,1,150.74856,0,149.10718,1,160.42567,-1,149.84806
260,0,8.99265,103,1,0,150.74856,39,149.10718,0,160.42567,-1,149.84806
261,0,8.99265,84,1,1,150.74856,10,149.10718,0,160.42567,-1,149.84806
262,0,8.99265,96,1,1,150.74856,19,149.10718,1,160.42567,-1,149.84806
263,0,8.99265,90,1,0,150.74856,24,149.10718,1,160.42567,-1,149.84806
264,0,8.99265,97,1,0,150.74856,7,149.10718,0,160.42567,-1,149.84806
265,0,8.99265,108,1,1,150.74856,14,149.10718,0,160.42567,-1,149.84806
266,0,8.99265,82,1,1,150.74856,40,149.10718,1,160.42567,-1,149.84806
267,0,8.99265,79,1,0,150.74856,30,149.10718,1,160.42567,-1,149.84806
268,0,8.99265,127,1,1,150.74856,34,149.10718,1,160.42567,-1,149.84806
269,0,8.99265,108,1,0,150.74856,45,149.10718,1,160.42567,-1,149.84806
270,0,8.99265,105,1,0,150.74856,9,149.10718,1,160.42567,-1,149.84806
271,0,8.99265,117,1,0,150.74856,25,149.10718,1,160.42567,-1,149.84806
272,0,8.99265,104,1,0,150.74856,5,149.10718,1,160.42567,-1,149.84806
273,0,8.99265,117,1,1,150.74856,14,149.10718,0,160.42567,-1,149.84806
274,0,8.99265,121,1,1,150.74856,4,149.10718,0,160.42567,-1,149.84806
275,0,8.99265,94,1,1,150.74856,31,149.10718,1,160.42567,-1,149.84806
276,0,8.99265,69,1,1,150.74856,5,149.10718,0,160.42567,-1,149.84806
277,0,8.99265,86,1,1,150.74856,20,149.10718,0,160.42567,-1,149.84806
278,0,8.99265,111,1,1,150.74856,4,149.10718,1,160.42567,-1,149.84806
279,0,8.99265,93,1,1,150.74856,8,149.10718,1,160.42567,-1,149.84806
280,0,8.99265,108,1,1,150.74856,46,149.10718,0,160.42567,-1,149.84806
281,0,8.99265,84,1,1,150.74856,9,149.10718,1,160.42567,-1,149.84806
282,0,8.99265,98,1,0,150.74856,14,149.10718,0,160.42567,-1,149.84806
283,0,8.99265,99,1,1,150.74856,13,149.10718,1,160.42567,-1,149.84806
284,0,8.99265,149,1,1,150.74856,31,149.10718,0,160.42567,-1,149.84806
285,0,8.99265,83,1,1,150.74856,19,149.10718,1,160.42567,-1,149.84806
286,0,8.99265,91,1,1,150.74856,21,149.10718,1,160.42567,-1,149.84806
287,0,8.99265,78,1,1,150.74856,22,149.10718,0,160.42567,-1,149.84806
288,0,8.99265,104,1,1,150.74856,10,149.10718,1,160.42567,-1,149.84806
289,0,8.99265,127,1,0,150.74856,32,149.10718,1,160.42567,-1,149.84806
290,0,8.99265,71,1,0,150.74856,45,149.10718,1,160.42567,-1,149.84806
291,0,8.99265,81,1,1,150.74856,13,149.10718,0,160.42567,-1,149.84806
292,0,8.99265,97,1,1,150.74856,12,149.10718,1,160.42567,-1,149.84806
293,0,8.99265,104,1,0,150.74856,15,149.10718,0,160.42567,-1,149.84806
294,0,8.99265,119,1,0,150.74856,10,149.10718,1,160.42567,-1,149.84806
295,0,8.99265,110,1,1,150.74856,13,149.10718,0,160.42567,-1,149.84806
296,0,8.99265,112,1,0,150.74856,18,149.10718,0,160.42567,-1,149.84806
297,0,8.99265,108,1,1,150.74856,39,149.10718,0,160.42567,-1,149.84806
298,0,8.99265,138,1,0,150.74856,44,149.10718,1,160.42567,-1,149.84806
299,0,8.99265,113,1,1,150.74856,47,149.10718,1,160.42567,-1,149.84806
300,0,8.99265,86,1,1,150.74856,5,149.10718,1,160.42567,-1,149.84806
301,0,8.99265,74,1,0,150.74856,22,149.10718,1,160.42567,-1,149.84806
302,0,8.99265,97,1,1,150.74856,43,149.10718,1,160.42567,-1,149.84806
303,0,8.99265,105,1,1,150.74856,29,149.10718,0,160.42567,-1,149.84806
304,0,8.99265,97,1,1,150.74856,31,149.10718,0,160.42567,-1,149.84806
305,0,8.99265,121,1,0,150.74856,33,149.10718,0,160.42567,-1,149.84806
306,0,8.99265,84,1,1,150.74856,13,149.10718,1,160.42567,-1,149.84806
307,0,8.99265,119,1,0,150.74856,40,149.10718,0,160.42567,-1,149.84806
308,0,8.99265,110,1,1,150.74856,10,149.10718,0,160.42567,-1,149.84806
309,0,8.99265,130,1,1,150.74856,14,149.10718,0,160.42567,-1,149.84806
310,0,8.99265,88,1,1,150.74856,8,149.10718,0,160.42567,-1,149.84806
311,0,8.99265,74,1,1,150.74856,7,149.10718,0,160.42567,-1,149.84806
312,0,8.99265,90,1,0,150.74856,36,149.10718,1,160.42567,-1,149.84806
313,0,8.99265,104,1,1,150.74856,25,149.10718,1,160.42567,-1,149.84806
314,0,8.99265,115,1,0,150.74856,29,149.10718,1,160.42567,-1,149.84806
315,0,8.99265,77,1,1,150.74856,8,149.10718,1,160.42567,-1,149.84806
316,0,8.99265,107,1,1,150.74856,20,149.10718,0,160.42567,-1,149.84806
317,0,8.99265,104,1,0,150.74856,33,149.10718,0,160.42567,-1,149.84806
318,0,8.99265,97,1,0,150.74856,33,149.10718,1,160.42567,-1,149.84806
319,0,8.99265,129,1,1,150.74856,43,149.10718,1,160.42567,-1,149.84806
320,0,8.99265,97,1,1,150.74856,33,149.10718,1,160.42567,-1,149.84806
321,0,8.99265,123,1,1,150.74856,12,149.10718,1,160.42567,-1,149.84806
322,0,8.99265,131,1,1,150.74856,15,149.10718,0,160.42567,-1,149.84806
323,0,8.99265,82,1,1,150.74856,43,149.10718,0,160.42567,-1,149.84806
324,0,8.99265,97,1,1,150.74856,30,149.10718,1,160.42567,-1,149.84806
325,0,8.99265,105,1,0,150.74856,43,149.10718,0,160.42567,-1,149.84806
326,0,8.99265,121,1,1,150.74856,15,149.10718,1,160.42567,-1,149.84806
327,0,8.99265,84,1,1,150.74856,1,149.10718,1,160.42567,-1,149.84806
328,0,8.99265,107,1,0,150.74856,23,149.10718,1,160.42567,-1,149.84806
